YHHWS-59044,1
LPydc-42002,1
PBEMS-77236,1
FRwzF-70572,3
nEkYz-67415,1
NjyYg-13250,3
BFOIU-13969,3
CNSHg-93298,1
iMjOS-93714,2
MeDSm-44614,1
LjXwt-96888,4
kUarZ-67412,3
FBZhi-32304,2
WiKdt-35806,1
aKyLI-81208,1
cvMTi-69016,3
RYrVW-41795,3
PvYDU-30188,1
ucvZJ-34552,3
IMcJM-41935,2
DaMIl-70427,4
wSFhC-72109,3
dKNeb-20054,1
JeGMs-86915,1
zNWAC-21664,2
zQXdi-20750,3
GBTmw-69046,4
moUed-47910,4
zbyrc-83542,2
Xehav-20951,1
MuGBU-89221,4
YNiir-22010,1
SQpnP-90442,2
vdmdW-34353,2
TqKWj-29505,4
DwrKE-21253,4
dApSw-45177,1
kPkOp-91512,1
BQYft-17097,4
lFblk-80565,3
jncfO-95737,1
LGzOf-96630,1
ZbTad-65525,4
tIDcb-34305,4
Ztrgx-23915,2
UBaMe-46026,4
fbEIN-47169,3
rMvoj-98442,1
JQrIn-14550,3
lmgpo-19180,2
ZATOK-36378,4
JiVaN-91670,3
vgzVF-68954,4
RjAgI-48457,1
jklfX-51460,4
tAoua-35180,2
IgFsZ-20230,4
vYvpn-22838,3
UWCkF-90752,1
PURTh-74037,4
tmcWh-11814,1
XjYqW-49636,2
KbKXz-59394,3
ynpbI-89067,3
HuPgl-69931,3
TZGkU-62977,2
PWZgg-10263,2
Rhyfw-73307,4
utjee-41832,4
LesxY-12821,3
RbTOw-44078,2
SHasV-89450,1
ylBSJ-55543,3
UpFnO-87381,2
JosCT-81679,1
IQUtd-61286,4
GkUos-68419,2
OsEKb-45721,2
ckBFo-62379,4
MrmSw-25553,4
DZXlW-42548,3
UCRVu-83102,4
lsQJW-24634,4
uKOmt-76446,2
LSRgv-33136,4
EbiwW-58281,4
Foxyb-50653,4
wSRXP-40910,3
UruRG-44458,3
aQSDR-77370,2
sNUkr-53382,3
VHCjr-71345,3
ryomy-30018,3
VanBP-19055,4
ZqEzu-70541,1
ocLwO-96462,1
ltqUj-84402,1
nCyHT-85058,1
xDuhu-46618,1
aCGOx-22214,1
HCePe-66458,4
DKIYk-83912,4
nvjXm-82501,3
Bnkaq-62433,1
mQxhu-41985,2
wQBXD-35774,1
Hytsn-82249,3
ZtOnS-21593,2
AGaGj-78729,1
qWqUg-28360,3
sfmYL-68031,1
sxkdT-92719,2
IKhOG-16097,3
pnREO-93554,1
ctGyh-36948,2
HPWMf-96497,1
ZyJNX-22638,3
IAZpk-53464,1
vDZBj-14185,3
DdZDA-62578,3
aTZdx-98425,4
sCiqc-76972,1
mxZqp-79275,4
WXlin-16281,3
HBGhX-84360,2
GNlSq-12959,4
jdZIP-91940,2
GPgSM-23462,4
CWrfd-44964,3
igJfo-71685,4
gfLCd-66161,3
DsMMO-55760,1
gKkkk-53758,4
jzivE-87671,2
EeFaz-77697,2
Wqkps-23393,2
NZfjP-44628,4
hTdDK-69499,1
GxGMh-37010,2
LXIWK-75189,4
Aghhm-57327,1
jQHDy-56023,4
VAsDN-78590,4
jqWXf-65646,1
ayBRI-31662,1
mwujb-62494,2
DwdDh-87822,2
pkbZi-22946,2
CnhRR-80910,3
VlurV-40336,4
bJArF-35427,2
GryXz-32010,3
AyCZa-91371,3
eMCEF-72107,2
fQZSU-34813,4
lqFqh-48705,2
eKSEl-17169,1
pEECy-57803,4
GOOYe-32629,4
uTGlO-17666,2
kpcxE-43026,3
IFXNY-76586,2
uaSUM-70525,2
PtdOV-68699,2
ojIro-52991,2
cLzWV-43022,1
ZSBGW-41975,4
syRua-56782,2
sXQEt-86139,4
mNNdo-68981,2
qDiuA-68701,3
eGWwy-18360,1
cDWnJ-53210,4
CaBqx-10234,1
Tmueb-63185,4
qAVXA-51686,4
dKNNp-64206,3
edAsn-87407,3
qYduY-91933,1
NxZmQ-81354,1
jyhEm-65650,1
YVTOe-30229,3
ScMCq-53495,1
OrqOW-61565,1
pSToE-15275,4
hBsiw-92326,1
VcaEL-41026,4
uSKBQ-69646,2
Hkibw-61064,4
HYAfS-60767,1
Idmhb-91432,2
YPlBZ-33849,1
lYGzu-46649,4
bbVxL-79969,4
ndnfg-28871,4
IdtcX-24294,2
WmSwz-55904,3
NkWhv-72075,2
iGLZp-78976,3
dsKyH-93279,3
QinWo-75301,3
fnKgy-95878,2
ULGvv-35788,3
hSOIG-90829,1
KgwSj-95928,1
nvaXe-40293,3
WnTJB-90481,3
JalFu-85650,1
UOKsB-64337,4
Jmfym-25440,3
MXHdn-84967,1
rOHfc-49127,3
VpVvQ-31049,1
Lgfay-45071,4
ZZaAB-23664,3
pxUoN-26438,3
cESpS-23695,1
ejbDz-60677,1
QuxlJ-46068,2
AdwoJ-58249,2
PGijy-77716,1
SiWvk-88385,2
cCGpX-39207,4
haroz-69047,3
qGJOX-11747,2
pkNmA-57998,1
gEiBv-37463,1
nqJJe-47957,3
dCFJU-28438,2
KrPwl-33981,1
JdQFK-42490,4
oRNET-66102,3
kIpwP-92260,2
bIoZT-46893,3
TMcjy-10185,2
ALNOr-69976,1
HbjIB-13706,2
foFVg-92135,3
waqUo-67606,2
QyiuC-30373,4
OniBm-38000,1
JFyvv-24984,2
Mcfna-56521,4
domiR-84718,3
jGgsK-62818,2
nOspG-15852,1
DZOsF-30261,2
fgLPv-90962,4
BpvoT-37523,4
KtGOb-27754,1
hNtTW-19459,1
KucsH-98298,4
BGDTw-40277,2
gQanz-57228,4
rHAQX-75868,2
IMNaw-17620,2
EfQen-51925,2
mKxQo-97720,4
eNtHU-68551,4
BQEnP-25249,2
iRtzZ-79462,4
JcRbP-80241,4
UokPu-17228,3
jWMjZ-49203,2
MetZv-92920,2
dJObJ-35346,4
NeRVK-56269,2
ytpqm-88267,3
EFnap-95352,1
pZIuk-10731,4
OxGHL-11075,3
DoIRr-82693,1
ldGvM-71780,2
fEgMR-68795,3
iaYjr-85861,2
OLFwF-38197,3
zVwBV-30109,2
RIrSI-45767,3
ypwKs-71140,4
ZmyYW-10902,2
IHxng-66221,4
uKKEu-84328,1
ayAHO-13459,3
kLxWb-51946,1
jCtYB-86207,4
mvjAZ-61377,1
NIJAi-89126,4
ZgbCV-38149,1
YFWzB-43234,4
FZAfu-28197,1
UiycM-67283,4
YmdTd-85742,3
VZtIR-12838,2
CzeBW-74729,4
TAuzj-88632,2
YyKlj-24618,3
Valtf-22942,1
usCXz-87459,3
AiTcq-78750,2
uwLJM-80461,3
HEARn-37220,3
ScrHX-83322,3
SIJRu-26865,2
xiuiN-93699,4
fjMUU-34504,4
FDsFa-72439,4
vksaA-71236,2
oaBGe-75960,3
bMszA-70070,1
qvvqw-16928,4
lHTPq-95829,1
dHPBB-13869,4
pubBu-23423,2
OGcPD-66080,4
VtgZb-56620,4
zHpGW-17749,1
eKSYL-37004,3
EZZWt-29603,2
fLoxr-10456,3
jktlf-12204,4
vKlbG-71451,3
xiHkJ-32565,1
bKBSt-91986,2
jOgVy-68434,3
ZylvI-24255,1
Mntjx-11547,4
mgiNB-10683,2
iuegQ-79126,4
ShFLX-83998,2
jyzQv-94671,1
IiKBc-49699,3
YvUvu-51830,2
aGpdv-73429,4
MoYDZ-94499,2
YnYKP-52921,4
kyfTD-95005,2
UGzBG-29002,4
svUMu-32151,1
UcRsK-91554,4
GWPnl-29563,2
xezQW-26404,1
FvtBM-89004,1
BHHwu-48410,1
vjFgE-84809,3
fmuQO-74076,3
mhqjp-77308,3
tijYP-28777,1
ZSNEs-74233,4
orNPC-20058,1
eSZCc-54591,1
OosBK-20866,1
VAKEU-68697,3
hzzRF-49044,1
GJrQC-74283,1
NVHAy-37070,1
BMXNu-37376,1
sTdNR-59373,2
VlFhj-29576,4
rZbyj-76174,3
NEzUa-88258,2
ZWLva-57019,3
UlJga-61327,4
HPzxS-51879,4
zZmZH-73644,4
ndDNy-97197,2
LFTuE-25989,1
SVJIx-87396,4
mcUdx-49578,2
bKIWm-74299,4
LdEcK-85798,1
rGZcL-67457,2
lADhQ-62544,3
HBcBJ-99836,1
yNZBc-46487,2
DotrE-71201,2
zuOnn-57280,3
aPCmD-48686,2
mQpeC-98347,4
suFNd-99558,2
BLjLC-34516,1
TRtkq-22656,1
ucCqM-83638,3
pzIBh-20298,1
LegqZ-34241,2
zhvQp-66636,1
GGGyP-72061,3
LDvtf-75817,3
ztpuf-94418,3
kggRn-99584,1
CALTn-43198,1
LqBvO-83320,4
mYFCj-37133,3
IHASI-19290,4
mFpxU-44635,4
BkjYm-42639,4
COUmP-83889,4
zakey-60293,4
cbsYJ-86135,3
wGKKL-25880,4
OTRCx-44201,2
RoEgV-40724,2
SfOxx-10408,1
KrTyB-20765,1
BOkwk-97125,3
MiejS-18662,1
kmGhL-22421,3
fPTln-35667,1
QxDpf-38806,3
lnbjY-68364,3
kipHC-44889,1
kSscZ-75206,4
QeaDq-27479,1
NzbNB-65246,1
qsPoV-54826,3
ulpgn-24901,2
UqVJT-92869,1
eBqJj-76722,2
QaJvO-10345,4
aTIiq-94764,4
ZovNs-66602,2
DkDIu-40178,4
fYEAl-13005,3
AXbfu-37666,4
iFSrE-98260,2
ULJar-25034,2
Orrmg-20094,1
NcNnJ-54932,3
ZENWf-76208,1
GcLvX-46710,3
EOSBq-82417,4
CuxEQ-41122,2
isNrN-56537,4
aWAKB-94570,4
ZEHfJ-93583,2
HWAlx-35069,2
fEvtW-43746,2
KXHtD-98034,3
Iyziq-59213,4
HKEST-86092,3
exlLI-58319,1
XCsWc-27293,4
QiMsO-49536,3
QRPfc-80965,2
Culzu-90758,2
DGanF-53376,2
ZQQrC-78932,3
FRckS-58684,4
rYIqP-40975,2
HlhDT-29220,1
BYsJE-91864,4
qivxu-78032,2
tDBfm-34435,1
aiNKb-14562,1
Yidtj-97317,2
dYPCp-56691,2
gHOog-69800,2
sRVZV-57561,4
hjkBd-89695,3
xnTOf-99104,2
KfdEd-54892,4
MpQhH-56588,1
vhlBN-16906,2
vcXYF-85161,1
DZyXs-78503,2
MSMxL-41299,1
evsNU-92514,2
EzSBF-68591,1
RsysO-46597,1
EzOBl-98232,3
HoSPb-56870,3
Oojog-81863,2
ffLzH-31263,4
Isjfe-81759,4
rWdYq-50807,1
oncZk-19867,4
oCTft-91414,4
tmsgb-20455,2
cazWn-96287,2
Xzctc-75951,3
ILcZa-44618,2
RVSrD-32379,4
pJKqN-77876,2
ZrAQj-99319,2
RpetJ-32896,1
WwfHg-88252,2
RyuZd-50026,2
YxKzH-87723,2
qdYhc-14614,2
NiIks-31762,3
tEQtM-62177,1
FEkXs-96511,2
lKdYN-11885,3
eRSRF-77957,3
FCZZk-36394,2
WwQzU-48146,1
RzfVI-93987,3
BWcvL-28444,3
phvGQ-80940,2
kAFYd-97238,3
ascho-55814,1
UYfzl-95752,4
vGcMm-97527,3
deBLD-89681,4
sYqQb-81618,1
vRKzx-65096,2
DlwtL-31933,3
kUWAF-67069,3
nsqHh-64998,2
bMDPN-21600,3
CqYwK-34284,3
YmXQu-43633,3
JanJu-93733,1
yGaDP-98772,1
iqsqC-40076,3
JpfWU-33958,4
eLKpJ-68647,1
wdoNu-65931,4
qxaZq-90101,4
YZonh-10743,2
jfmnN-91191,1
AxSuz-19620,2
BjFUj-24031,1
OlVgy-32438,4
VnjyO-84611,2
NHwVP-39625,2
vFaKT-70901,2
pLCpP-36517,4
UvBXn-67316,1
ZkIwB-15444,4
CCnHp-34634,1
zJDdv-67926,2
VXmBE-16563,1
kJMoM-60040,1
onIDM-82279,3
Pthuw-63290,4
VFnoz-72598,3
eYRji-21576,4
RsGZm-52949,1
yLBbI-63334,4
ytJdd-92756,1
LlMPj-13376,1
ylDqX-90597,2
SDoMP-68387,2
ahbdY-52016,4
FkiND-45149,1
ANeqe-63724,3
OYwGV-41025,1
DhfwU-24694,2
SnBSh-25490,3
XQodY-64342,2
bnQmj-45828,4
DEITh-89703,1
sqeQu-52950,1
pIdbi-34698,2
DAOzZ-59522,1
ephMJ-70687,3
rmVny-22756,4
WPuvw-95325,1
CsJYY-45828,1
wNoKS-11305,4
hcrKq-87871,4
CiCZt-85654,2
QfSxi-87305,3
veurD-94595,2
rORCX-95745,4
Wfatz-44836,2
jeonA-46716,1
xojac-92322,4
HFFyE-57504,3
pjZhX-69437,2
ItQhk-39183,1
mWgPg-95814,3
ViHHg-30696,2
NBCpX-31877,3
AFwXL-18148,3
LElmT-59241,4
pzBnL-73156,4
wJAjV-91373,4
Iyoki-10580,1
xSoTq-85722,3
dstfC-82250,2
vKLIQ-38523,4
ekDdV-70460,3
liApU-32556,1
KFMpQ-20313,3
GzqVk-50396,4
uYodX-79817,3
NGbBA-84201,2
vifzJ-53754,1
GrMUu-26416,4
dzuuO-34716,1
oxBkZ-59541,3
FWNyN-29327,3
bNKRn-79864,2
uEnFw-57012,3
ePGiQ-20879,4
oPyRn-25832,2
PTiQQ-64779,4
bCzlG-87845,2
KqjTw-92600,2
Etqxj-78452,1
kPBXt-90507,2
uWilu-18428,1
ghFBV-43404,4
gUrIr-62122,4
rcxZW-73757,1
ktbDl-60937,4
Wrwme-48948,2
AaEQi-69095,4
uWrrZ-99501,1
CTYJA-40792,3
DAAVL-75013,1
LYqjk-21705,4
rddDg-48888,4
atCUY-18874,4
WfBSU-92144,1
yQWzn-93419,3
eqhBf-62232,2
ZHdXI-62329,1
BcxqI-42727,1
VDxke-95944,3
HmAyJ-70241,4
MAsiz-22534,1
fvvpo-78242,1
aklNS-58040,2
STlhE-63208,1
sipXr-39668,2
yORMV-29260,2
xbvFA-61754,2
DIkcY-25831,3
tlqyd-14097,2
cXgvd-83610,4
ClYeT-61798,4
OSUbV-37187,3
imhgy-80102,3
RvvFg-98917,1
BezVS-71526,4
nawjZ-78625,1
dYeiC-40859,3
xwyHn-92629,4
qORyS-73351,2
QOcSC-47965,1
khifX-32401,3
plzhy-40368,1
EtJKI-13088,4
tdWFR-46160,3
OfxRz-49712,1
NqIoO-17111,1
EILJz-39722,1
zlfaH-17397,1
beLJN-61236,3
hEHha-44373,1
Ecueu-28974,3
VaBfz-79109,2
KeIap-98856,2
HSBMr-48689,2
Bblls-99688,1
faIzm-44579,4
LHOEH-51580,4
qnIkv-63172,2
MeSlW-22877,4
ffSFv-14106,4
uLHgd-58408,3
atxkW-84302,3
OptHG-44969,3
bQgWZ-55134,1
DaTFE-90392,3
KxBub-78015,4
KOqmR-98410,3
kKJqR-39420,1
LXagp-53731,3
lCQJe-25213,4
kAUiY-43700,4
YGzye-38855,4
dVZGH-51669,1
HvEom-27578,2
cpqDo-77525,2
mXQqZ-70957,2
yRNDN-19189,1
vlroz-23215,1
ssDfs-31798,4
WJiXU-23931,1
GqvXH-25354,3
ccpyd-46484,3
DTPAU-88212,3
sAFLI-19616,3
GflMk-37287,4
SkZdt-69348,3
wmyKG-55146,2
skffR-76074,3
erAit-77225,3
hoPrM-41474,2
Siqhj-53446,3
WPrZK-36893,1
DaDBX-42924,3
QYyHV-51764,3
exSwx-99195,3
orKka-76905,3
fwGKG-99863,2
HarzC-34177,2
RLSWi-96487,1
SVlHk-36942,1
QUZzb-39230,2
gEHLt-86512,1
bgWVP-62747,3
Rteoh-17802,3
CbCMf-62979,1
RstwG-14079,3
pLhGE-84474,4
BmWmB-81826,2
Rgzud-40563,1
wtTTB-81686,4
GWmCL-80675,3
YNwOA-79509,4
Tjfen-40024,1
DumFF-13525,2
naiON-69351,4
MSkem-39842,4
UEwjw-60062,4
PVhwO-56911,2
kmobJ-25608,1
zetnA-22900,1
FEtvH-80415,3
Hrxjr-19239,3
QwZCt-86017,3
xHapi-75692,4
pxHek-19365,3
xjpiD-10085,4
uGcKM-92599,1
nwqhG-14416,3
IhYxs-13490,1
ONZtD-31043,1
Xdzhm-79305,1
QErfv-99213,1
OoQsq-81435,1
rUieu-92864,3
GYhmI-52988,4
yrbql-64682,1
cGdCa-64141,1
IGvBN-33452,1
KwGhI-29366,4
AHYFQ-83497,3
YHGRr-86329,1
IUfHi-59642,1
PzeID-27289,4
PdWLt-22686,3
ZNrwf-45215,3
TYIqc-51435,3
AgJiQ-51385,3
sARrY-41717,2
QqgWE-11093,3
AwqmH-77660,4
pVSyP-59289,4
eTEPp-10203,1
YKkwg-92145,1
zqRhi-82510,4
cZfXF-16230,4
ErSoN-33770,3
piPGU-88933,4
iRvhg-92952,1
rnxlD-40505,2
BMRkD-87721,4
sBfPS-84967,2
wqnJk-16738,3
ChTGL-41816,4
RQgnS-24248,3
cKKgu-11612,4
Agyur-32570,4
mChGd-10768,2
imEKJ-37800,2
deGlY-86941,4
PGCrI-70182,1
HvRhi-42317,1
cnSgb-48021,3
AgpcJ-95211,4
NooOp-16050,4
ijTVW-71138,1
IQtAP-53363,1
MWTTn-30423,3
WvCpI-85703,1
iegKu-19566,2
zMIGJ-61678,2
hxgqA-94124,1
qzalx-94526,1
oCngY-29181,1
PZikC-63455,1
ekSkl-43924,4
tyqtw-98705,4
AndFo-65143,1
rciMM-38614,4
ZAvyS-79620,2
CCSLw-31576,3
YkKMQ-76043,4
WqsYm-83270,1
nSJPg-91267,1
awLJI-81943,1
ePiyD-54894,2
dhCXa-69999,1
jMGLE-72295,3
dOWXE-64904,2
YZonu-65342,1
Suqhr-13033,3
PsOqQ-41507,3
WcKqD-40360,1
swXVj-75772,2
BFyLp-47413,3
vqzNW-38895,3
vjXUg-21894,3
VBhSp-30969,2
Xjkvh-81142,2
qzDII-18520,4
ykWuB-31530,3
AMsJi-97021,1
sJSWl-53729,3
ssNNc-45584,2
Xjoye-56804,1
WjjkE-97009,2
QGkRZ-96268,1
FrmXS-28996,2
lvloU-22187,4
rBjed-48033,4
XmamC-12004,4
RilaS-50916,2
yOJYo-85602,2
uoMOC-17382,1
fcpxC-45156,3
vzaFt-89278,4
JaYtx-12574,4
sBaDq-64643,1
cMnwp-91962,1
egGHG-62679,2
ITSrO-17705,1
KdBGs-80012,3
HUVDX-42215,1
fPKfw-99974,3
wTHGW-63586,1
DVlmr-59001,1
OSgDz-75631,1
DNWGK-30686,1
cMHGq-65166,3
JjfqU-61551,4
sywBF-93166,2
bDguR-63989,2
zHunm-68116,4
dPkAz-40286,1
tFCaO-10020,1
WdEKy-20683,2
ukROZ-11013,3
xcAOd-74306,3
BcMcW-46880,3
kpEBH-42099,4
aELAt-11312,2
ARKdN-25874,2
fMLTe-78548,4
uOxVL-36978,1
tvuyg-54934,2
QMjTa-62006,1
iEbZj-75749,1
FPmlN-61800,4
KtsBz-81422,4
lsmfd-49088,2
kbdLm-33659,2
PHlek-80280,3
uZWOD-76995,1
RCmrt-84052,3
yWpZt-43686,4
zOTXo-91541,2
qIbMM-99241,4
SvkIJ-76153,1
ygYBI-54930,2
DtYxM-97352,1
hnthi-39507,2
tZgTy-40603,4
rIhEc-38644,3
Cxqnw-45434,1
AKpGo-68335,3
BUDNC-50307,3
abamf-88762,1
QOCHG-96776,1
nqkav-60714,2
upIje-84426,2
hwJMS-23593,2
BMydC-34921,2
liqqx-28481,4
GcRhp-81505,4
tMLuN-40684,1
MUpBT-55299,1
YFWSK-53068,3
uBbrt-25536,2
HgFSC-38723,1
IybPs-89766,2
YfxuI-74940,1
lpEbf-58655,1
XbeDr-82237,3
Ftgpt-95806,4
vLboW-36608,2
jStKl-19400,1
gTMzE-30237,2
KogCk-10303,3
XWCzZ-78462,3
BYdwN-91688,4
bpbjs-37317,1
UQNcx-85799,4
Fbbfe-92695,1
Zmsic-51977,2
TAZtF-38192,4
RNHdC-35374,2
GFlzw-10771,3
gyALn-72748,2
LwGiq-29408,1
EoaSy-17859,3
wBUnJ-25583,2
kpuuI-30131,4
fwjcC-74457,3
LuBjK-24691,3
EImCu-12505,1
vbcMG-65639,1
mlnqI-22345,3
RIIok-18746,1
Vtsjv-38453,3
qEKES-15577,4
ZXfnU-15657,4
AGrPC-25436,3
tulre-13077,4
zTOoy-28156,1
dPtGK-46614,4
vWLgE-43747,2
ByasP-59985,1
KZZPm-80742,4
YRnok-63300,4
fspab-53785,1
WGSvw-29233,2
pFBPl-49174,2
ZVzJx-38370,1
VxfYK-19374,1
rsQGp-55337,4
cWJtd-51671,3
foZaC-52418,4
ZfTWx-17548,4
MNyMn-30253,2
fcuEk-81971,1
uUTPR-12587,1
vhqjD-83154,2
tIEcF-44357,1
BzyKG-90711,2
adeOe-45510,4
hzZdh-88318,3
itqAo-38033,3
fGaSw-25489,3
NqEXR-81261,3
KcKVb-59335,3
mMEDw-63474,3
SXoYf-43124,1
ADOTL-50410,1
SUaGr-95234,4
jjkgY-55659,4
gSNWi-22271,4
lKCXU-37983,3
imVpq-55661,2
aqunr-70885,4
KJQcl-38603,2
AJEJB-87039,4
krAuz-28012,3
qIBtk-37808,2
imNvc-45552,1
pQZeI-89748,2
IOYEw-17632,3
QVWsv-69097,3
uOSpf-43098,3
puJLW-72320,4
RagJL-35333,3
zxDMm-11442,3
BCkxF-55437,3
kmlDG-97137,4
NfPZW-54552,4
WmQfr-63435,4
jGotE-76236,3
KCHcz-26833,1
hMYCa-11186,1
vCGzb-77088,4
WkYiZ-16318,2
tXaVy-64411,4
LGYpo-69701,4
MUIVL-14607,1
hKnDt-14089,2
DmzxJ-67017,3
Qyxuj-39620,1
QDybt-39410,1
vISsu-34450,1
pemxr-38396,3
IxdUA-80379,2
sfIhr-30878,1
alldf-43356,2
IGlwA-59983,4
jCDXf-70918,2
MTNZW-55817,3
dOJbR-52105,2
RINdD-41639,4
jAYWP-96399,4
wxtoC-58611,3
ElvcW-98709,2
pwgpW-13238,4
NwVAk-65302,1
uxLPl-78359,2
OApGb-78606,1
lOcpP-26857,3
fMhtb-34129,1
UQxkz-89468,4
MtNHo-47810,2
JNenY-60523,4
qwsve-39883,4
SIezO-85438,2
Hvcvq-56654,2
OLrgg-25472,2
GrZAX-56058,4
zfhKq-31464,4
Rfcqq-50654,4
qAaMU-18688,2
HnAcQ-88940,2
Wswyc-97868,4
NUQCn-10452,3
kvlVx-16137,3
aIast-76907,2
QLykN-35012,3
ozOXU-85125,4
DXZrS-39895,4
gCDtT-70428,3
PmfDE-23447,4
yvcqD-32337,3
HpXZo-89448,4
gPPce-58782,4
hBqYG-11666,2
CsPot-54180,2
kIoCy-89499,3
PVUzQ-80065,1
rwwJT-93341,3
DlMju-88997,2
XakHT-50477,4
hkHOp-90746,2
erFqR-84441,3
ymkuP-52305,1
PWxVY-57406,1
QMwWk-73834,1
GTTUm-62226,1
vZtTj-75023,1
MJOjE-27497,2
lQjQl-62249,4
sukRs-10044,3
PDfUS-90636,3
PIsLW-81423,4
rPHXY-83312,3
IIduw-14519,3
hGAsK-64206,3
mQwmc-11412,2
OXFgt-48138,4
mASxG-85000,1
rlitr-30607,3
jhZgt-10871,3
VLGoW-39779,4
FYltb-23386,2
exKnd-28051,3
JyyHe-66890,1
yzVWo-86670,3
EHMaY-46471,2
aMSCO-10473,1
rtXNp-90551,1
RLyHT-49229,2
vGyXS-54137,1
dSjRY-94493,3
sdCZq-41133,3
cMtts-53345,1
ZZcbs-16493,1
ozMNV-23812,3
getdJ-53380,2
BvXzC-82245,3
vxYyz-71074,2
dtcFJ-77666,2
cxfDj-71758,1
ImJcj-24485,3
GXYOa-51561,2
xJbze-49128,4
XUael-35257,1
SgBvX-83376,1
Vlrlb-67045,1
AHofT-80357,3
UiduX-96979,2
QdEMd-49390,1
WuMlQ-52970,1
wHZHa-53679,3
XcJNd-96758,3
ClvkT-44927,4
ULsrW-75661,3
jzDYY-75734,4
GaxMG-31337,4
nIMVp-12150,3
hGixO-62981,2
xOWYq-42385,4
UiVMj-55620,1
uJsXA-69207,3
yyypU-64627,4
WNNHF-96734,1
ESebi-88542,2
ZidZZ-91599,3
fkArm-28280,4
NpBXD-61568,4
DBqmD-88533,1
oSrAJ-38889,2
HAsHo-52350,2
lMyfq-53009,4
VEoAg-16075,3
ImtfB-24882,1
uoFgj-35277,4
ErQtO-74272,4
Boial-40561,4
EQnKC-21660,1
oXIXY-36055,2
pynTd-60733,2
qLCXj-48927,2
nHGPQ-56691,1
tGgPk-10523,2
bEEqJ-29296,3
kraqD-33258,1
eBasD-60595,1
wNAsi-11208,3
PKXpA-97586,3
hmPWH-93211,3
LmLRv-89799,3
LaPhy-12043,1
DwaCC-31048,3
myeHN-61438,1
Azifj-65144,2
KBwwD-91887,4
AZnIC-53120,2
pObOS-94823,4
wagMy-30212,3
MKiyG-28497,1
VftfI-33044,2
WlPSP-40977,3
NvtMw-30312,4
iCqFF-26768,2
isOVd-16651,4
rvjiI-20813,2
UwIKj-44427,4
RzibR-79782,2
nwaDu-29962,4
UYRIh-94333,3
VtCbM-40337,2
YeMpJ-33306,4
rbuxh-59048,2
VnyKx-90119,2
EmYVM-69477,2
vzzTF-29338,2
jvhOR-15905,4
nFRmP-41237,4
DwYQG-16483,2
vskxN-84293,2
YAekc-28739,2
kCefh-53439,3
mUSKw-88470,3
zqBoo-85957,2
PkeUG-27120,3
OONMq-75333,2
MscPb-30219,2
cYsKz-82050,3
cfEAc-34917,1
gdXIN-88690,4
ScLqQ-80366,1
luSls-69031,2
cIWgK-60083,1
kjVbk-31572,3
hNEbm-64132,1
RiaWL-83134,4
erthE-44908,3
uEfPc-95785,2
hvEsT-76642,1
ppqyW-44038,1
ZVQSA-35266,1
JXOXR-40612,3
MsYqs-40210,3
QbtQB-39398,3
cHlgM-55906,4
Vfqak-94696,2
xKbAZ-37385,1
tNJZE-36867,4
wvgAS-44119,1
tUfts-15175,4
MbHhO-60776,1
eJQzv-11044,1
ccwvG-49805,1
qpwbq-82778,3
mpGvo-87132,2
ntcFR-86860,2
IvyKF-77392,2
ZzzyU-36649,1
AGLhx-73217,4
DetKg-70982,3
aJiyv-78670,1
kKLjC-65585,1
VNybO-32655,1
xJcep-82885,4
ZMJgr-79118,4
CHaFh-95329,2
VfiNI-38869,1
FBpUY-21740,1
DhJys-10177,2
nhTwL-15988,4
sVdzJ-87606,1
yeyyO-31924,3
ZUQHw-75707,2
ogIRK-74808,2
acAoq-98949,4
ppefg-41837,2
CnZuw-58813,2
ueQtk-26459,2
zcOyf-25255,2
gTZiP-83118,4
ftqPi-41181,2
tZLVT-75622,3
GJSwA-81804,2
yLUBZ-78102,2
SvBxL-62888,2
yGDGI-40159,3
dGfom-98066,1
iqroV-98288,4
Ruevf-30565,4
bIDZc-21768,3
cZpcy-62402,4
cyqQd-58285,3
mUFuJ-65403,1
FWcJl-52058,1
labUu-36420,2
oqfbz-56340,1
hkDGB-27351,4
vqxQV-24590,2
uDbTK-60944,4
smYyf-10186,3
OuLTo-90149,2
drvHF-49700,1
uLytJ-22558,3
nMNOS-52986,2
VFrzp-48687,4
mQdEg-56491,3
bGrSV-67836,3
UsRoe-46271,3
iZCAj-21868,3
tvCpD-15620,3
tdJGn-92223,3
chxRO-33116,2
AmhSp-61873,1
tAqPl-89173,3
NBNMI-88503,1
TaIBr-35520,4
qJqgV-90317,1
IDaeb-89470,1
ILpUT-84435,2
XuIVb-79356,1
mnxFD-29297,3
uffYO-99369,4
AEDhJ-66391,4
ZQVYT-99080,2
HXXsX-60802,2
jIVTU-68875,3
DaFFM-30663,2
ZQXHc-43113,4
tNDHc-51449,3
sdHxU-54027,1
lhZNV-85213,4
YebPZ-27581,4
izazk-66866,3
mWmpF-87740,4
SNFbS-73766,3
FGgIT-59392,4
mtKiq-21659,2
kBQkM-46950,3
IaHzN-42655,3
FfKld-82063,2
GuZcV-39572,2
IWavy-68427,1
aaRcd-34178,3
vcaOk-48015,4
mOiLE-80792,2
TqXFa-76225,3
zBvDI-80408,1
tlpkX-38037,2
KgoPN-81889,4
nHNJO-61202,1
BbKdH-33452,3
jebJw-25533,3
eeSZF-91112,1
LTwDA-33819,4
rjoud-42405,3
